collected_at,collection_status,collection_note,chart_year,rank,movie_name,worldwide_gross_usd,domestic_gross_usd,domestic_share_pct,foreign_gross_usd,foreign_share_pct,domestic_release_date_from_group,domestic_opening_gross_from_group_usd,domestic_total_gross_from_group_usd,open_date,genre,rating,distributor,opening_gross_usd,opening_theaters,widest_release_theaters,running_time,source_chart_url,source_release_group_url,source_domestic_release_url
2026-04-14T16:06:15.862Z,success,,2021,11,Dune: Part One,402127830,108327830,26.9,293800000,73.1,"Oct 22, 2021",41011174,108327830,"Oct 22, 2021",Action|Adventure|Drama|Sci-Fi,PG-13,Warner Bros.,41011174,4125,4125,2 hr 35 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3833549317/,https://www.boxofficemojo.com/release/rl3162015233/
2026-04-14T16:06:15.862Z,success,,2021,12,Eternals,402064899,164870234,41,237194665,59,"Nov 5, 2021",71297219,164870234,"Nov 5, 2021",Action|Adventure|Fantasy|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,71297219,4090,4090,2 hr 36 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1431196165/,https://www.boxofficemojo.com/release/rl2138867201/
2026-04-14T16:06:15.862Z,success,,2021,13,Black Widow,379751655,183651655,48.4,196100000,51.6,"Jul 9, 2021",80366312,183651655,"Jul 9, 2021",Action|Adventure|Sci-Fi,PG-13,Walt Disney Studios Motion Pictures,80366312,4160,4275,2 hr 14 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr321081861/,https://www.boxofficemojo.com/release/rl2122089985/
2026-04-14T16:06:15.862Z,success,,2021,14,Free Guy,331526598,121626598,36.7,209900000,63.3,"Aug 13, 2021",28365416,121626598,"Aug 13, 2021",Action|Adventure|Comedy|Fantasy|Romance|Sci-Fi,PG-13,20th Century Studios,28365416,4165,4165,1 hr 55 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr642011653/,https://www.boxofficemojo.com/release/rl1158252033/
2026-04-14T16:06:15.862Z,success,,2021,15,A Quiet Place Part II,297372261,160072261,53.8,137300000,46.2,"May 28, 2021",47547231,160072261,"May 28, 2021",Drama|Horror|Sci-Fi|Thriller,PG-13,Paramount Pictures,47547231,3726,3744,1 hr 37 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3159642629/,https://www.boxofficemojo.com/release/rl2819065345/
2026-04-14T16:06:15.862Z,success,,2021,16,Encanto,256786742,96093622,37.4,160693120,62.6,"Nov 24, 2021",27206494,96093622,"Nov 24, 2021",Animation|Comedy|Family|Fantasy|Musical,PG,Walt Disney Studios Motion Pictures,27206494,3980,3980,1 hr 42 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2581352965/,https://www.boxofficemojo.com/release/rl1887208961/
2026-04-14T16:06:15.862Z,success,,2021,17,Cruella,233503234,86103234,36.9,147400000,63.1,"May 28, 2021",21496997,86103234,"May 28, 2021",Adventure|Comedy|Crime|Drama,PG-13,Walt Disney Studios Motion Pictures,21496997,3892,3922,2 hr 14 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2221298181/,https://www.boxofficemojo.com/release/rl3708126721/
2026-04-14T16:06:15.862Z,success,,2021,18,"My Country, My Parents",221831086,177133,,221653953,99.9,"Oct 8, 2021",75302,177133,"Oct 8, 2021",Drama,,CMC Pictures,75302,51,51,2 hr 37 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1488015877/,https://www.boxofficemojo.com/release/rl4111893249/
2026-04-14T16:06:15.862Z,success,,2021,19,Jungle Cruise,220889446,116987516,53,103901930,47,"Jul 30, 2021",35018731,116987516,"Jul 30, 2021",Action|Adventure|Comedy|Fantasy,PG-13,Walt Disney Studios Motion Pictures,35018731,4310,4310,2 hr 7 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2841661957/,https://www.boxofficemojo.com/release/rl3657795073/
2026-04-14T16:06:15.862Z,success,,2021,20,The Conjuring: The Devil Made Me Do It,206431050,65631050,31.8,140800000,68.2,"Jun 4, 2021",24104332,65631050,"Jun 4, 2021",Horror|Mystery|Thriller,R,Warner Bros.,24104332,3102,3280,1 hr 52 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3168489989/,https://www.boxofficemojo.com/release/rl3842475521/
2026-04-14T16:06:15.862Z,success,,2021,21,Raging Fire,205842393,385305,0.2,205457088,99.8,"Aug 13, 2021",101926,385305,"Aug 13, 2021",Action|Adventure|Crime|Mystery|Thriller,,Well Go USA Entertainment,101926,59,59,2 hr 6 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2025017861/,https://www.boxofficemojo.com/release/rl2114487041/
2026-04-14T16:06:15.862Z,success,,2021,22,Ghostbusters: Afterlife,204334455,129360575,63.3,74973880,36.7,"Nov 19, 2021",44008406,129360575,"Nov 19, 2021",Adventure|Comedy|Fantasy|Sci-Fi,PG-13,Sony Pictures Releasing,44008406,4315,4315,2 hr 4 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1244484101/,https://www.boxofficemojo.com/release/rl319391233/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,23,Chinese Doctors,197143218,,,197143218,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1035751941/,
2026-04-14T16:06:15.862Z,success,,2021,24,Cliff Walkers,181325565,152972,,181172593,99.9,"Apr 30, 2021",53142,152972,"Apr 30, 2021",Crime|Drama|Thriller,,CMC Pictures,53142,65,65,2 hr,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr481841669/,https://www.boxofficemojo.com/release/rl1383301889/
2026-04-14T16:06:15.862Z,success,,2021,25,The Suicide Squad,168717425,55817425,33.1,112900000,66.9,"Aug 6, 2021",26205415,55817425,"Aug 6, 2021",Action|Adventure|Comedy|Sci-Fi,R,Warner Bros.,26205415,4002,4019,2 hr 12 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2077643269/,https://www.boxofficemojo.com/release/rl84510209/
2026-04-14T16:06:15.862Z,success,,2021,26,Jujutsu Kaisen 0,166422485,34542754,20.8,131879731,79.2,"Mar 18, 2022",18009921,34542754,"Mar 18, 2022",Action|Animation|Fantasy,PG-13,Crunchyroll,18009921,2286,2418,1 hr 45 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3300217349/,https://www.boxofficemojo.com/release/rl3458958081/
2026-04-14T16:06:15.862Z,success,,2021,27,Space Jam: A New Legacy,163692228,70592228,43.1,93100000,56.9,"Jul 16, 2021",31053362,70592228,"Jul 16, 2021",Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi|Sport,PG,Warner Bros.,31053362,3965,4002,1 hr 55 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3085652485/,https://www.boxofficemojo.com/release/rl973374977/
2026-04-14T16:06:15.862Z,success,,2021,28,The Matrix Resurrections,157386805,37686805,23.9,119700000,76.1,"Dec 22, 2021",10749011,37686805,"Dec 22, 2021",Action|Sci-Fi,R,Warner Bros.,10749011,3552,3552,2 hr 28 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3417133573/,https://www.boxofficemojo.com/release/rl2175304193/
2026-04-14T16:06:15.862Z,success,,2021,29,Peter Rabbit 2: The Runaway,153901717,40501717,26.3,113400000,73.7,"Jun 11, 2021",10101066,40501717,"Jun 11, 2021",Adventure|Animation|Comedy|Drama|Family|Fantasy,PG,Sony Pictures Releasing,10101066,3346,3346,1 hr 33 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1988055557/,https://www.boxofficemojo.com/release/rl2869200385/
2026-04-14T16:06:15.862Z,success,,2021,30,House of Gucci,153269161,53809574,35.1,99459587,64.9,"Nov 24, 2021",14423794,53809574,"Nov 24, 2021",Biography|Crime|Drama|History,R,United Artists Releasing,14423794,3477,3477,2 hr 38 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr934302213/,https://www.boxofficemojo.com/release/rl2182841089/
2026-04-14T16:06:15.862Z,success,,2021,31,A Writer's Odyssey,150058655,160013,0.1,149898642,99.9,"Feb 12, 2021",53019,160013,"Feb 12, 2021",Action|Adventure|Fantasy|Mystery,,CMC Pictures,53019,117,117,2 hr 10 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr951734789/,https://www.boxofficemojo.com/release/rl3093922561/
2026-04-14T16:06:15.862Z,success,,2021,32,The Boss Baby 2: Family Business,146745280,57300280,39,89445000,61,"Jul 2, 2021",16000665,57300280,"Jul 2, 2021",Adventure|Animation|Comedy|Family|Fantasy,PG,Universal Pictures,16000665,3644,3688,1 hr 47 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3034599941/,https://www.boxofficemojo.com/release/rl1594066433/
2026-04-14T16:06:15.862Z,success,,2021,33,PAW Patrol: The Movie,144327371,40127371,27.8,104200000,72.2,"Aug 20, 2021",13148340,40127371,"Aug 20, 2021",Action|Adventure|Animation|Comedy|Crime|Family|Fantasy|Sci-Fi,G,Paramount Pictures,13148340,3184,3189,1 hr 26 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2661437957/,https://www.boxofficemojo.com/release/rl1757315585/
2026-04-14T16:06:15.862Z,success,,2021,34,Tom & Jerry,136536687,46536687,34.1,90000000,65.9,"Feb 26, 2021",14112629,46536687,"Feb 26, 2021",Adventure|Animation|Comedy|Family|Fantasy,PG,Warner Bros.,14112629,2475,2563,1 hr 41 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2803126789/,https://www.boxofficemojo.com/release/rl2399766017/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,35,Be Somebody,132326332,,,132326332,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2461487621/,
2026-04-14T16:06:15.862Z,success,,2021,36,Halloween Kills,131647155,92002155,69.9,39645000,30.1,"Oct 15, 2021",49404980,92002155,"Oct 15, 2021",Action|Drama|Horror|Thriller,R,Universal Pictures,49404980,3705,3727,1 hr 45 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2973848069/,https://www.boxofficemojo.com/release/rl319063553/
2026-04-14T16:06:15.862Z,success,,2021,37,Raya and the Last Dragon,130423032,54723032,42,75700000,58,"Mar 5, 2021",8502498,54723032,"Mar 5, 2021",Action|Adventure|Animation|Comedy|Drama|Family|Fantasy,PG,Walt Disney Studios Motion Pictures,8502498,2045,2375,1 hr 47 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1650348549/,https://www.boxofficemojo.com/release/rl3781723649/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,38,Sister,128317206,,,128317206,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1404588549/,
2026-04-14T16:06:15.862Z,success,,2021,39,The King's Man,125897478,37176373,29.5,88721105,70.5,"Dec 22, 2021",5915542,37176373,"Dec 22, 2021",Action|Adventure|Thriller,R,20th Century Studios,5915542,3180,3180,2 hr 11 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr601182725/,https://www.boxofficemojo.com/release/rl2181531137/
2026-04-14T16:06:15.862Z,success,,2021,40,The Addams Family 2,119815153,56489153,47.1,63326000,52.9,"Oct 1, 2021",17325007,56489153,"Oct 1, 2021",Adventure|Animation|Comedy|Family|Fantasy|Horror|Mystery,PG,United Artists Releasing,17325007,4207,4207,1 hr 33 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr61231621/,https://www.boxofficemojo.com/release/rl1465156353/
2026-04-14T16:06:15.862Z,success,,2021,41,My Love,116720921,86252,,116634669,99.9,"May 7, 2021",29432,86252,"May 7, 2021",Comedy|Romance,,CMC Pictures,29432,25,25,1 hr 55 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr264196613/,https://www.boxofficemojo.com/release/rl1769833217/
2026-04-14T16:06:15.862Z,success,,2021,42,Clifford the Big Red Dog,116585807,48947356,42,67638451,58,"Nov 10, 2021",16627491,48947356,"Nov 10, 2021",Adventure|Comedy|Family|Fantasy,PG,Paramount Pictures,16627491,3700,3700,1 hr 36 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3155907077/,https://www.boxofficemojo.com/release/rl642418177/
2026-04-14T16:06:15.862Z,success,,2021,43,Wrath of Man,103966489,27466489,26.4,76500000,73.6,"May 7, 2021",8309007,27466489,"May 7, 2021",Action|Crime|Thriller,R,United Artists Releasing,8309007,2875,3007,1 hr 59 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2847429125/,https://www.boxofficemojo.com/release/rl2976809729/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,44,Detective Conan: The Scarlet Bullet,95371578,,,95371578,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3267318277/,
2026-04-14T16:06:15.862Z,success,,2021,45,Evangelion: 3.0+1.0 Thrice Upon a Time,93986272,810744,0.9,93175528,99.1,"Dec 6, 2022",320631,810744,"Dec 6, 2022",Action|Animation|Drama|Sci-Fi,,Fathom Events,320631,745,745,2 hr 35 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3652735493/,https://www.boxofficemojo.com/release/rl3051324161/
2026-04-14T16:06:15.862Z,success,,2021,46,End Game,91824961,23149,,91801812,100,"Feb 18, 2021",11858,23149,"Feb 18, 2021",Action|Comedy|Crime|Drama|Romance,,CMC Pictures,11858,33,33,1 hr 59 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr649679365/,https://www.boxofficemojo.com/release/rl2758574849/
2026-04-14T16:06:15.862Z,success,,2021,47,Old,90146510,48276510,53.6,41870000,46.4,"Jul 23, 2021",16854735,48276510,"Jul 23, 2021",Drama|Mystery|Thriller,PG-13,Universal Pictures,16854735,3355,3379,1 hr 48 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr4065022469/,https://www.boxofficemojo.com/release/rl2097710593/
2026-04-14T16:06:15.862Z,success,,2021,48,Mortal Kombat,84426031,42326031,50.1,42100000,49.9,"Apr 23, 2021",23302503,42326031,"Apr 23, 2021",Action|Adventure|Fantasy|Sci-Fi|Thriller,R,Warner Bros.,23302503,3073,3114,1 hr 50 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3513799173/,https://www.boxofficemojo.com/release/rl1862829569/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,49,Boonie Bears: The Wild Life,78132231,,,78132231,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1203327493/,
2026-04-14T16:06:15.862Z,success,,2021,50,Candyman,77411570,61186570,79,16225000,21,"Aug 27, 2021",22001750,61186570,"Aug 27, 2021",Horror|Thriller,R,Universal Pictures,22001750,3569,3569,1 hr 31 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2335920645/,https://www.boxofficemojo.com/release/rl1913030145/
2026-04-14T16:06:15.862Z,success,,2021,51,The Forever Purge,76994245,44539245,57.8,32455000,42.2,"Jul 2, 2021",12551220,44539245,"Jul 2, 2021",Action|Crime|Drama|Horror|Thriller|Western,R,Universal Pictures,12551220,3051,3058,1 hr 43 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3354612229/,https://www.boxofficemojo.com/release/rl84444673/
2026-04-14T16:06:15.862Z,success,,2021,52,West Side Story,76016171,38530322,50.7,37485849,49.3,"Dec 10, 2021",10574618,38530322,"Dec 10, 2021",Crime|Drama|Musical|Romance,PG-13,20th Century Studios,10574618,2820,2820,2 hr 36 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2435731973/,https://www.boxofficemojo.com/release/rl319325697/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,53,1921,75159828,,,75159828,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2898022917/,
2026-04-14T16:06:15.862Z,success,,2021,54,Hitman's Wife's Bodyguard,70060492,38014727,54.3,32045765,45.7,"Jun 16, 2021",11397820,38014727,"Jun 16, 2021",Action|Comedy|Crime|Romance|Thriller,R,Lionsgate,11397820,3331,3361,1 hr 40 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2427277829/,https://www.boxofficemojo.com/release/rl2544534017/
2026-04-14T16:06:15.862Z,success,,2021,55,Escape Room: Tournament of Champions,65774490,25314753,38.5,40459737,61.5,"Jul 16, 2021",8801391,25314753,"Jul 16, 2021",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,PG-13,Sony Pictures Releasing,8801391,2815,2815,1 hr 28 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3956953605/,https://www.boxofficemojo.com/release/rl3205072385/
2026-04-14T16:06:15.862Z,success,,2021,56,Belle,64676965,4018313,6.2,60658652,93.8,"Jan 14, 2022",1565658,4018313,,Adventure|Animation|Drama|Family|Fantasy|Music|Musical|Sci-Fi,PG,GKIDS,1565658,1338,1338,2 hr 1 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3165868549/,https://www.boxofficemojo.com/release/rl4095116033/
2026-04-14T16:06:15.862Z,success,,2021,57,Ron's Gone Wrong,60692022,23009270,37.9,37682752,62.1,"Oct 22, 2021",7300225,23009270,"Oct 22, 2021",Adventure|Animation|Comedy|Family|Sci-Fi,PG,20th Century Studios,7300225,3560,3560,1 hr 47 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1982943749/,https://www.boxofficemojo.com/release/rl2516747777/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,58,Cloudy Mountain,58348836,,,58348836,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3450950149/,
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,59,Avatar 2021 Re-release,57995770,,,57995770,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr4122497541/,
2026-04-14T16:06:15.862Z,success,,2021,60,Nobody,57510518,27568035,47.9,29942483,52.1,"Mar 26, 2021",6820100,27568035,"Mar 26, 2021",Action|Crime|Drama|Thriller,R,Universal Pictures,6820100,2460,2567,1 hr 32 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2854113797/,https://www.boxofficemojo.com/release/rl604276225/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,61,New Gods: Nezha Reborn,56088478,,,56088478,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1522094597/,
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,62,Upcoming,54300000,,,54300000,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2041795077/,
2026-04-14T16:06:15.862Z,success,,2021,63,Don't Breathe 2,53785551,32712950,60.8,21072601,39.2,"Aug 13, 2021",10622473,32712950,"Aug 13, 2021",Action|Crime|Horror|Thriller,R,Screen Gems,10622473,3005,3005,1 hr 38 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1655001605/,https://www.boxofficemojo.com/release/rl1180271361/
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,64,Man in Love,52946097,,,52946097,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1388270085/,
2026-04-14T16:06:15.862Z,release_detail_missing,Domestic release detail page was not available from the release group page.,2021,65,Break Through the Darkness,52700000,,,52700000,100,,,,,,,,,,,,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr213864965/,
2026-04-14T16:06:15.862Z,success,,2021,66,Schemes in Antiques,51637422,36501,,51600921,99.9,"Dec 17, 2021",36501,36501,"Dec 17, 2021",Action|Adventure|Comedy|Crime|Drama|Mystery,,Well Go USA Entertainment,36501,28,28,2 hr 3 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr2343981573/,https://www.boxofficemojo.com/release/rl2502132481/
2026-04-14T16:06:15.862Z,success,,2021,67,Luca,51074773,1324302,2.6,49750471,97.4,"Jun 18, 2021",,1324302,,Adventure|Animation|Comedy|Drama|Family|Fantasy,PG,Walt Disney Studios Motion Pictures,,,1390,1 hr 35 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3617608197/,https://www.boxofficemojo.com/release/rl1263108865/
2026-04-14T16:06:15.862Z,success,,2021,68,Belfast,49158709,9250870,18.8,39907839,81.2,"Nov 12, 2021",1779410,9250870,"Nov 12, 2021",Biography|Drama,PG-13,Focus Features,1779410,580,1255,1 hr 38 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr3669512709/,https://www.boxofficemojo.com/release/rl4000285441/
2026-04-14T16:06:15.862Z,success,,2021,69,My Hero Academia: World Heroes' Mission,46940541,12271658,26.1,34668883,73.9,"Oct 29, 2021",6255779,12271658,"Oct 29, 2021",Action|Adventure|Animation|Sci-Fi,PG-13,FUNimation Entertainment,6255779,1585,1585,1 hr 41 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr800281093/,https://www.boxofficemojo.com/release/rl1494057729/
2026-04-14T16:06:15.862Z,success,,2021,70,The French Dispatch,46333545,16124375,34.8,30209170,65.2,"Oct 22, 2021",1348804,16124375,"Oct 22, 2021",Comedy|Drama|Romance,R,Searchlight Pictures,1348804,52,1225,1 hr 47 min,https://www.boxofficemojo.com/year/world/2021/,https://www.boxofficemojo.com/releasegroup/gr1554797061/,https://www.boxofficemojo.com/release/rl1085440513/
